seed,size,p,map_type,sg_id,algo,success,edges,suboptimality,runtime_ms,expanded,generated,peak_frontier,peak_closed,peak_rss_mb,free,start_y,start_x,end_y,end_x,is_corner
616200,61x61,0.1,sparse0.10,0,JPS,0,0,,2.1153,376.0,,,376.0,0.0,1964,1,1,59,59,1
616200,61x61,0.1,sparse0.10,1,A*,1,63,1.0,0.6677,443.0,453.0,23.0,443.0,0.0,1964,52,20,31,8,0
616200,61x61,0.1,sparse0.10,1,Dijkstra,1,63,1.0,1.1476,904.0,928.0,25.0,904.0,0.0,1964,52,20,31,8,0
616200,61x61,0.1,sparse0.10,1,DFS,1,205,3.253968253968254,0.4075,345.0,399.0,55.0,345.0,0.0,1964,52,20,31,8,0
616200,61x61,0.1,sparse0.10,1,JPS,0,0,,2.3066,426.0,,,426.0,0.0,1964,52,20,31,8,0
616200,61x61,0.1,sparse0.10,2,A*,1,45,1.0,0.1987,123.0,140.0,19.0,123.0,0.0,1964,49,27,49,2,0
616200,61x61,0.1,sparse0.10,2,Dijkstra,1,45,1.0,0.4567,352.0,363.0,22.0,352.0,0.0,1964,49,27,49,2,0
616200,61x61,0.1,sparse0.10,2,DFS,1,45,1.0,0.0765,64.0,79.0,18.0,64.0,0.0,1964,49,27,49,2,0
616200,61x61,0.1,sparse0.10,2,JPS,0,0,,1.0274,173.0,,,173.0,0.0,1964,49,27,49,2,0
616201,61x61,0.1,sparse0.10,0,A*,1,132,1.0,1.9293,1188.0,1232.0,63.0,1188.0,0.0,1954,1,1,59,59,1
616201,61x61,0.1,sparse0.10,0,Dijkstra,1,132,1.0,2.4902,1942.0,1947.0,36.0,1942.0,0.0,1954,1,1,59,59,1
616201,61x61,0.1,sparse0.10,0,DFS,1,222,1.6818181818181819,1.0758,862.0,961.0,130.0,862.0,0.0,1954,1,1,59,59,1
616201,61x61,0.1,sparse0.10,0,JPS,0,0,,1.9469,337.0,,,337.0,0.0,1954,1,1,59,59,1
616201,61x61,0.1,sparse0.10,1,A*,1,40,1.0,0.1861,111.0,122.0,12.0,111.0,0.0,1954,19,43,5,41,0
